Price,Adj Close,Close,High,Low,Open,Volume
Ticker,IFC.TO,IFC.TO,IFC.TO,IFC.TO,IFC.TO,IFC.TO
Date,,,,,,
2021-07-08,153.8856658935547,170.67999267578125,170.9199981689453,169.42999267578125,170.6699981689453,240800
2021-07-09,155.10281372070312,172.02999877929688,172.22000122070312,170.69000244140625,170.69000244140625,134100
2021-07-12,154.48069763183594,171.33999633789062,173.0,171.1699981689453,172.77999877929688,176800
2021-07-13,153.6331787109375,170.39999389648438,172.39999389648438,169.94000244140625,171.9600067138672,409800
2021-07-14,152.9750518798828,169.6699981689453,170.8000030517578,168.9199981689453,170.58999633789062,394300
2021-07-15,152.94796752929688,169.63999938964844,170.08999633789062,168.99000549316406,169.0,350400
2021-07-16,152.9750518798828,169.6699981689453,170.8300018310547,168.49000549316406,170.8300018310547,246700
2021-07-19,152.37994384765625,169.00999450683594,169.72999572753906,166.94000244140625,168.6999969482422,217700
2021-07-20,153.34469604492188,170.0800018310547,170.14999389648438,168.75,168.75,210500
2021-07-21,153.1193084716797,169.8300018310547,170.36000061035156,168.97999572753906,169.88999938964844,187600
2021-07-22,153.2725830078125,170.0,170.10000610351562,168.75999450683594,169.5800018310547,294400
2021-07-23,152.0103302001953,168.60000610351562,170.75,164.82000732421875,170.75,422300
2021-07-26,151.8480224609375,168.4199981689453,171.14999389648438,167.4199981689453,171.14999389648438,130800
2021-07-27,152.88482666015625,169.57000732421875,170.30999755859375,165.66000366210938,168.5,297900
2021-07-28,153.1643524169922,169.8800048828125,173.0,168.44000244140625,173.0,764800
2021-07-29,152.71356201171875,169.3800048828125,171.0500030517578,169.2100067138672,170.0,364400
2021-07-30,153.2725830078125,170.0,170.10000610351562,167.91000366210938,170.0500030517578,425800
2021-08-03,152.73158264160156,169.39999389648438,170.6300048828125,166.60000610351562,170.6300048828125,276600
2021-08-04,153.2545166015625,169.97999572753906,170.10000610351562,169.25,169.4499969482422,336400
2021-08-05,153.24551391601562,169.97000122070312,170.16000366210938,169.6999969482422,170.0,257200
2021-08-06,153.20945739746094,169.92999267578125,170.33999633789062,169.49000549316406,170.13999938964844,293900
