Price,Adj Close,Close,High,Low,Open,Volume
Ticker,CM.TO,CM.TO,CM.TO,CM.TO,CM.TO,CM.TO
Date,,,,,,
2021-07-08,55.40567398071289,70.21499633789062,70.4000015258789,69.68499755859375,70.17500305175781,2999000
2021-07-09,55.97381591796875,70.93499755859375,71.28500366210938,70.49500274658203,70.67500305175781,2180000
2021-07-12,56.352569580078125,71.41500091552734,71.4749984741211,70.55500030517578,70.71499633789062,2453400
2021-07-13,56.530113220214844,71.63999938964844,71.7249984741211,71.125,71.42500305175781,2240000
2021-07-14,56.561668395996094,71.68000030517578,71.91500091552734,71.37999725341797,71.50499725341797,1656600
2021-07-15,56.6958122253418,71.8499984741211,72.26499938964844,71.42500305175781,71.5,1907400
2021-07-16,56.352569580078125,71.41500091552734,72.19000244140625,71.36000061035156,72.11000061035156,1230800
2021-07-19,55.47274398803711,70.30000305175781,70.91000366210938,70.1050033569336,70.8499984741211,3297000
2021-07-20,55.63450241088867,70.50499725341797,71.08499908447266,70.1050033569336,70.30500030517578,1755200
2021-07-21,56.24604797363281,71.27999877929688,71.42500305175781,70.80500030517578,70.80500030517578,1540800
2021-07-22,56.23025131225586,71.26000213623047,71.31500244140625,70.88500213623047,71.19000244140625,1265200
2021-07-23,56.466983795166016,71.55999755859375,72.16500091552734,71.48999786376953,71.61499786376953,1564600
2021-07-26,56.877323150634766,72.08000183105469,72.11499786376953,71.3499984741211,71.4800033569336,1414000
2021-07-27,57.01145935058594,72.25,72.55000305175781,71.63999938964844,71.875,1548600
2021-07-28,57.24030303955078,72.54000091552734,72.75,72.12999725341797,72.37999725341797,1104200
2021-07-29,57.532257080078125,72.91000366210938,72.98500061035156,72.66000366210938,72.68499755859375,1272600
2021-07-30,57.23635482788086,72.53500366210938,72.98500061035156,72.24500274658203,72.75,1848400
2021-08-03,56.58534240722656,71.70999908447266,72.94000244140625,71.50499725341797,72.58000183105469,2580000
2021-08-04,56.90493392944336,72.11499786376953,72.48500061035156,71.25,71.33499908447266,1776200
2021-08-05,57.208740234375,72.5,72.68000030517578,72.09500122070312,72.125,1371000
2021-08-06,58.159584045410156,73.70500183105469,73.71499633789062,72.83000183105469,72.8550033569336,2364000
2021-08-09,58.0096435546875,73.51499938964844,73.69499969482422,73.2300033569336,73.5,2713600
2021-08-10,58.163516998291016,73.70999908447266,73.86499786376953,73.37000274658203,73.45500183105469,1486200
2021-08-11,58.4278564453125,74.04499816894531,74.26000213623047,73.70999908447266,73.82499694824219,2089200
2021-08-12,58.58568572998047,74.24500274658203,74.3550033569336,73.84500122070312,74.0999984741211,1363000
2021-08-13,58.83818817138672,74.56500244140625,74.69499969482422,74.13500213623047,74.30000305175781,2748200
2021-08-16,58.83818817138672,74.56500244140625,74.6050033569336,73.91999816894531,74.38500213623047,1433200
2021-08-17,58.35684585571289,73.95500183105469,74.47000122070312,73.74500274658203,74.37000274658203,1652600
2021-08-18,58.510711669921875,74.1500015258789,74.3550033569336,73.7300033569336,73.98500061035156,3033000
2021-08-19,57.938636779785156,73.42500305175781,74.00499725341797,73.29499816894531,73.91500091552734,2188800
2021-08-20,58.23847198486328,73.80500030517578,73.83999633789062,73.3550033569336,73.5,1539600
2021-08-23,58.64091491699219,74.31500244140625,74.31999969482422,73.91500091552734,73.95999908447266,2083200
2021-08-24,59.07490921020508,74.86499786376953,74.93000030517578,74.09500122070312,74.32499694824219,1684000
2021-08-25,59.7180061340332,75.68000030517578,75.94999694824219,74.83499908447266,74.83499908447266,3056600
2021-08-26,58.467315673828125,74.09500122070312,76.41999816894531,73.95500183105469,76.08499908447266,3364200
2021-08-27,57.7887077331543,73.23500061035156,74.47000122070312,72.9000015258789,73.9000015258789,5595600
2021-08-30,57.437564849853516,72.79000091552734,73.45500183105469,72.77999877929688,73.2300033569336,2714000
2021-08-31,57.26397705078125,72.56999969482422,73.45999908447266,72.55500030517578,72.92500305175781,2120200
2021-09-01,57.28764343261719,72.5999984741211,72.80500030517578,72.01000213623047,72.6050033569336,1639400
2021-09-02,57.48490905761719,72.8499984741211,73.23999786376953,72.67500305175781,73.1500015258789,1336000
2021-09-03,57.43363571166992,72.78500366210938,72.94999694824219,72.36499786376953,72.91000366210938,1506000
2021-09-07,57.603271484375,73.0,73.4800033569336,72.94999694824219,72.94999694824219,1889000
2021-09-08,57.457298278808594,72.81500244140625,73.36000061035156,72.6050033569336,73.05000305175781,1586800
2021-09-09,57.85578536987305,73.31999969482422,73.625,72.63999938964844,72.81500244140625,2084800
2021-09-10,57.70979690551758,73.13500213623047,73.55000305175781,73.0,73.55000305175781,1534800
2021-09-13,57.99388122558594,73.49500274658203,73.7699966430664,73.20500183105469,73.44999694824219,3396400
2021-09-14,57.477012634277344,72.83999633789062,73.62999725341797,72.82499694824219,73.47000122070312,2183400
2021-09-15,58.159584045410156,73.70500183105469,73.81500244140625,72.54499816894531,72.82499694824219,3576800
2021-09-16,58.412086486816406,74.0250015258789,74.0999984741211,73.57499694824219,73.6500015258789,8824000
2021-09-17,57.599327087402344,72.99500274658203,74.2249984741211,72.91999816894531,73.5999984741211,9190200
2021-09-20,56.352569580078125,71.41500091552734,72.74500274658203,70.51499938964844,72.7249984741211,9331600
2021-09-21,56.39596176147461,71.47000122070312,72.44000244140625,71.47000122070312,71.83999633789062,10125600
2021-09-22,56.6918830871582,71.84500122070312,72.25,71.80999755859375,72.06999969482422,7007400
2021-09-23,57.58353042602539,72.9749984741211,73.13500213623047,72.0999984741211,72.17500305175781,5608800
2021-09-24,57.5401496887207,72.91999816894531,73.31500244140625,72.80000305175781,72.94000244140625,3779600
2021-09-27,58.05424880981445,72.83499908447266,72.92500305175781,72.34500122070312,72.34500122070312,6584400
2021-09-28,56.92640686035156,71.41999816894531,72.875,71.26000213623047,72.86000061035156,6552200
2021-09-29,56.7909049987793,71.25,72.23500061035156,71.1500015258789,71.5199966430664,11085200
2021-09-30,56.19309616088867,70.5,71.5250015258789,70.3499984741211,71.37999725341797,3812000
2021-10-01,56.66336441040039,71.08999633789062,71.2750015258789,70.26499938964844,70.6050033569336,2670400
2021-10-04,56.7909049987793,71.25,71.62999725341797,70.81500244140625,71.09500122070312,1308600
2021-10-05,57.41659164428711,72.03500366210938,72.1449966430664,71.31999969482422,71.57499694824219,2472400
