Price,Adj Close,Close,High,Low,Open,Volume
Ticker,CNR.TO,CNR.TO,CNR.TO,CNR.TO,CNR.TO,CNR.TO
Date,,,,,,
2021-07-08,118.9720458984375,132.07000732421875,135.47000122070312,131.2899932861328,131.9499969482422,2164100
2021-07-09,120.47643280029297,133.74000549316406,133.97999572753906,132.4499969482422,132.5,992600
2021-07-12,118.62972259521484,131.69000244140625,133.7899932861328,131.2100067138672,133.77999877929688,806100
2021-07-13,118.9179916381836,132.00999450683594,132.25,131.35000610351562,131.5500030517578,683700
2021-07-14,118.25139617919922,131.27000427246094,132.10000610351562,131.22999572753906,131.99000549316406,760900
2021-07-15,119.12517547607422,132.24000549316406,132.92999267578125,130.08999633789062,131.00999450683594,1440500
2021-07-16,118.59370422363281,131.64999389648438,132.6199951171875,130.8000030517578,132.2899932861328,715900
2021-07-19,116.43172454833984,129.25,131.1699981689453,128.77000427246094,130.99000549316406,1322400
2021-07-20,116.91816711425781,129.7899932861328,131.0,128.5,129.50999450683594,904900
2021-07-21,118.11625671386719,131.1199951171875,132.24000549316406,129.17999267578125,129.44000244140625,873300
2021-07-22,118.70181274414062,131.77000427246094,133.0399932861328,130.75999450683594,131.17999267578125,861200
2021-07-23,119.80079650878906,132.99000549316406,133.63999938964844,131.94000244140625,132.5,1103500
2021-07-26,118.57572174072266,131.6300048828125,132.60000610351562,131.17999267578125,132.60000610351562,680000
2021-07-27,120.64755249023438,133.92999267578125,134.60000610351562,130.89999389648438,131.50999450683594,1070000
2021-07-28,120.09806060791016,133.32000732421875,134.22999572753906,132.7100067138672,134.02000427246094,609600
2021-07-29,120.4674072265625,133.72999572753906,135.38999938964844,133.63999938964844,133.77999877929688,736700
2021-07-30,122.11592102050781,135.55999755859375,135.60000610351562,133.08999633789062,133.4199981689453,1010900
2021-08-03,121.755615234375,135.16000366210938,136.0,134.9199981689453,135.52999877929688,983400
2021-08-04,121.85470581054688,135.27000427246094,135.6300048828125,134.5500030517578,134.75,542100
2021-08-05,122.33209991455078,135.8000030517578,135.97000122070312,134.6199951171875,135.36000061035156,823100
2021-08-06,122.03484344482422,135.47000122070312,137.86000061035156,135.27000427246094,136.0500030517578,799800
2021-08-09,122.4222183227539,135.89999389648438,136.33999633789062,134.72000122070312,135.11000061035156,495800
2021-08-10,121.09798431396484,134.42999267578125,139.13999938964844,134.27000427246094,138.47999572753906,855800
2021-08-11,121.72854614257812,135.1300048828125,136.49000549316406,134.00999450683594,134.75,987300
2021-08-12,122.11592102050781,135.55999755859375,136.75,135.1999969482422,135.36000061035156,964700
2021-08-13,121.16102600097656,134.5,135.8699951171875,134.0500030517578,135.58999633789062,481700
2021-08-16,120.84574890136719,134.14999389648438,134.60000610351562,133.32000732421875,134.60000610351562,865600
2021-08-17,120.45841979980469,133.72000122070312,134.72999572753906,132.3800048828125,134.72999572753906,735500
2021-08-18,121.11599731445312,134.4499969482422,135.6999969482422,133.0399932861328,133.60000610351562,830500
2021-08-19,123.00774383544922,136.5500030517578,136.8000030517578,134.0,134.08999633789062,1064800
2021-08-20,122.35917663574219,135.8300018310547,136.86000061035156,135.4199981689453,136.8000030517578,509100
2021-08-23,122.83658599853516,136.36000061035156,136.89999389648438,135.57000732421875,135.9199981689453,1085000
2021-08-24,122.74651336669922,136.25999450683594,136.3300018310547,135.5,136.25999450683594,562300
2021-08-25,123.07982635498047,136.6300048828125,137.0399932861328,136.0,136.5,1163300
2021-08-26,124.75531768798828,138.49000549316406,138.49000549316406,136.4499969482422,136.63999938964844,698800
2021-08-27,125.40394592285156,139.2100067138672,139.75,138.5800018310547,138.7899932861328,765600
2021-08-30,124.52112579345703,138.22999572753906,139.19000244140625,137.74000549316406,139.0,672600
2021-08-31,133.68252563476562,148.39999389648438,152.1999969482422,139.63999938964844,139.77999877929688,4886300
2021-09-01,138.72714233398438,154.0,157.27000427246094,145.3000030517578,145.3000030517578,3965500
2021-09-02,140.5377960205078,156.00999450683594,156.19000244140625,153.25,153.9199981689453,1678300
2021-09-03,143.2403106689453,159.00999450683594,160.8000030517578,155.42999267578125,155.42999267578125,2050300
2021-09-07,140.6313018798828,155.50999450683594,161.14999389648438,155.19000244140625,158.72000122070312,2409200
2021-09-08,140.3961639404297,155.25,155.60000610351562,151.61000061035156,153.97999572753906,2008500
2021-09-09,137.39382934570312,151.92999267578125,154.6999969482422,150.14999389648438,154.64999389648438,2222900
2021-09-10,136.31768798828125,150.74000549316406,152.35000610351562,150.61000061035156,151.39999389648438,895200
2021-09-13,133.72230529785156,147.8699951171875,152.3000030517578,147.35000610351562,151.25999450683594,1619200
2021-09-14,131.78700256347656,145.72999572753906,148.0,145.39999389648438,146.97999572753906,1174600
2021-09-15,133.64991760253906,147.7899932861328,151.99000549316406,147.7899932861328,149.25999450683594,2980700
2021-09-16,132.79986572265625,146.85000610351562,148.83999633789062,146.6699981689453,148.3800048828125,1521200
2021-09-17,135.93788146972656,150.32000732421875,152.32000732421875,147.00999450683594,148.02999877929688,12799600
2021-09-20,132.04026794433594,146.00999450683594,152.5500030517578,145.1999969482422,152.5500030517578,1652500
2021-09-21,133.4871826171875,147.61000061035156,148.3800048828125,146.39999389648438,146.75,1171500
2021-09-22,132.65521240234375,146.69000244140625,149.25,146.22999572753906,148.8699951171875,975300
2021-09-23,132.9897918701172,147.05999755859375,147.85000610351562,146.39999389648438,146.5800018310547,1275800
2021-09-24,132.52859497070312,146.5500030517578,147.32000732421875,144.50999450683594,145.08999633789062,778500
2021-09-27,134.1020965576172,148.2899932861328,149.39999389648438,146.38999938964844,146.9600067138672,1243400
