Price,Adj Close,Close,High,Low,Open,Volume
Ticker,WPM.TO,WPM.TO,WPM.TO,WPM.TO,WPM.TO,WPM.TO
Date,,,,,,
2021-07-06,52.616729736328125,55.70000076293945,56.5,55.31999969482422,56.099998474121094,582200
2021-07-07,52.85289001464844,55.95000076293945,56.06999969482422,55.529998779296875,55.900001525878906,484100
2021-07-08,51.634300231933594,54.65999984741211,56.47999954223633,54.25,56.27000045776367,783900
2021-07-09,52.25777053833008,55.31999969482422,55.59000015258789,54.400001525878906,54.720001220703125,513400
2021-07-12,51.634300231933594,54.65999984741211,55.77000045776367,54.529998779296875,55.2599983215332,697100
2021-07-13,52.909568786621094,56.0099983215332,57.0099983215332,54.939998626708984,54.939998626708984,712700
2021-07-14,53.315757751464844,56.439998626708984,57.22999954223633,55.81999969482422,56.900001525878906,618100
2021-07-15,54.203731536865234,57.380001068115234,57.470001220703125,56.0099983215332,56.4900016784668,715100
2021-07-16,52.654518127441406,55.7400016784668,57.189998626708984,55.58000183105469,57.0099983215332,767000
2021-07-19,51.87989807128906,54.91999816894531,55.810001373291016,54.209999084472656,55.279998779296875,847100
2021-07-20,52.22942352294922,55.290000915527344,56.0099983215332,54.84000015258789,55.150001525878906,822500
2021-07-21,52.38056564331055,55.45000076293945,55.63999938964844,54.68000030517578,54.77000045776367,564300
2021-07-22,52.16331481933594,55.220001220703125,55.849998474121094,54.33000183105469,55.220001220703125,556500
2021-07-23,51.898799896240234,54.939998626708984,55.4900016784668,54.599998474121094,55.13999938964844,401600
2021-07-26,52.24832534790039,55.310001373291016,55.77000045776367,54.70000076293945,54.91999816894531,701800
2021-07-27,52.78676986694336,55.880001068115234,55.97999954223633,54.869998931884766,55.619998931884766,424800
2021-07-28,53.40079116821289,56.529998779296875,56.54999923706055,55.630001068115234,55.689998626708984,415000
2021-07-29,54.25096130371094,57.43000030517578,57.9900016784668,57.18000030517578,57.34000015258789,737700
2021-07-30,54.439884185791016,57.630001068115234,57.66999816894531,56.95000076293945,57.150001525878906,620500
2021-08-03,54.85553741455078,58.06999969482422,58.209999084472656,57.4900016784668,57.68000030517578,903200
2021-08-04,54.60993576049805,57.810001373291016,59.439998626708984,57.560001373291016,58.70000076293945,587100
2021-08-05,53.6180534362793,56.7599983215332,57.79999923706055,56.470001220703125,57.70000076293945,1061100
2021-08-06,52.58839797973633,55.66999816894531,56.029998779296875,54.7400016784668,55.5099983215332,591900
2021-08-09,50.67075729370117,53.63999938964844,55.060001373291016,53.540000915527344,54.27000045776367,764100
2021-08-10,50.377925872802734,53.33000183105469,53.93000030517578,52.880001068115234,53.560001373291016,815600
2021-08-11,51.237548828125,54.2400016784668,54.81999969482422,53.65999984741211,53.68000030517578,626400
2021-08-12,50.85969161987305,53.84000015258789,54.15999984741211,52.91999816894531,53.900001525878906,602000
2021-08-13,52.55059814453125,55.630001068115234,56.040000915527344,54.27000045776367,54.27000045776367,790800
2021-08-16,52.607276916503906,55.689998626708984,56.15999984741211,54.93000030517578,55.36000061035156,739000
2021-08-17,52.616729736328125,55.70000076293945,56.189998626708984,55.279998779296875,55.7599983215332,625300
2021-08-18,51.369808197021484,54.380001068115234,55.810001373291016,53.41999816894531,55.52000045776367,1308600
2021-08-19,51.46426773071289,54.47999954223633,55.15999984741211,53.880001068115234,54.279998779296875,763200
2021-08-20,51.69098663330078,54.720001220703125,55.16999816894531,54.279998779296875,54.52000045776367,633200
2021-08-23,52.87177658081055,55.970001220703125,56.189998626708984,54.77000045776367,55.11000061035156,777400
2021-08-24,52.59783935546875,55.68000030517578,56.31999969482422,55.40999984741211,56.31999969482422,458200
2021-08-25,51.9460334777832,54.9900016784668,55.439998626708984,54.560001373291016,55.36000061035156,780500
2021-08-26,52.09674835205078,54.959999084472656,55.43000030517578,54.27000045776367,54.40999984741211,620900
2021-08-27,53.71765899658203,56.66999816894531,56.83000183105469,54.709999084472656,54.790000915527344,743200
2021-08-30,52.95933532714844,55.869998931884766,56.93000030517578,55.61000061035156,56.84000015258789,797400
2021-08-31,53.89777755737305,56.86000061035156,57.06999969482422,55.869998931884766,56.0,1087100
2021-09-01,53.60390853881836,56.54999923706055,57.290000915527344,56.310001373291016,57.13999938964844,589700
2021-09-02,53.4996337890625,56.439998626708984,56.65999984741211,55.709999084472656,56.380001068115234,648400
2021-09-03,55.31962966918945,58.36000061035156,58.61000061035156,56.939998626708984,57.099998474121094,820400
2021-09-07,54.27691650390625,57.2599983215332,58.34000015258789,56.95000076293945,57.9900016784668,952900
2021-09-08,54.542327880859375,57.540000915527344,58.36000061035156,57.060001373291016,57.36000061035156,592400
2021-09-09,54.039955139160156,57.0099983215332,57.83000183105469,56.5,57.7599983215332,627400
2021-09-10,53.79349899291992,56.75,57.13999938964844,56.529998779296875,56.810001373291016,564800
2021-09-13,53.27214813232422,56.20000076293945,57.0,56.06999969482422,56.560001373291016,813900
2021-09-14,53.65130615234375,56.599998474121094,57.36000061035156,55.91999816894531,56.18000030517578,763600
2021-09-15,52.9877815246582,55.900001525878906,56.47999954223633,55.689998626708984,56.2599983215332,688900
2021-09-16,50.02084732055664,52.77000045776367,54.65999984741211,52.459999084472656,54.59000015258789,1202200
2021-09-17,49.78386688232422,52.52000045776367,52.86000061035156,51.72999954223633,52.11000061035156,2622000
2021-09-20,49.73646926879883,52.470001220703125,52.90999984741211,51.79999923706055,52.15999984741211,965400
2021-09-21,50.05876159667969,52.810001373291016,53.849998474121094,52.59000015258789,52.90999984741211,782600
2021-09-22,49.395225524902344,52.11000061035156,53.560001373291016,52.0099983215332,53.06999969482422,743900
